chromosome_name	start_position	end_position	gene_biotype	hgnc_symbol	hgnc_id	entrezgene_id	ensembl_gene_id	strand	external_gene_name
17	67457023	67457290	misc_RNA	RN7SL756P	HGNC:46772	NA	ENSG00000244610	-1	RN7SL756P
17	67471489	67471585	miRNA	MIR548D2	HGNC:32802	693131	ENSG00000263690	-1	MIR548D2
17	67471489	67471585	miRNA	MIR548AA2	HGNC:38921	100500895	ENSG00000207688	1	MIR548AA2
5	151310019	151413795	lncRNA			NA	ENSG00000297368	1	
17	67524481	67525422	lncRNA			NA	ENSG00000264754	1	
17	39173453	39197702	protein_coding	CACNB1	HGNC:1401	782	ENSG00000067191	-1	CACNB1
5	151696646	151697450	lncRNA			NA	ENSG00000297385	1	
16	88234348	88238331	lncRNA			NA	ENSG00000300128	-1	
5	16465830	16475321	lncRNA			NA	ENSG00000289112	1	
16	589631	589819	lncRNA			NA	ENSG00000300130	-1	
5	121865020	121872441	lncRNA			NA	ENSG00000297477	-1	
11	66919762	66919823	snRNA	RNU7-23P	HGNC:34119	NA	ENSG00000239099	1	RNU7-23P
11	66934434	66934506	miRNA	MIR3163	HGNC:38209	100423029	ENSG00000266423	-1	MIR3163
16	88086853	88090036	lncRNA			NA	ENSG00000260166	1	
5	133927760	133953367	lncRNA			NA	ENSG00000297482	-1	
11	66975277	66977009	protein_coding	C11orf86	HGNC:34442	254439	ENSG00000173237	1	C11orf86
5	87048858	87180021	lncRNA	MIR4280HG	HGNC:54975	117751736	ENSG00000233828	-1	MIR4280HG
16	64184985	64343909	lncRNA			NA	ENSG00000261028	-1	
11	119023751	119030906	protein_coding	SLC37A4	HGNC:4061	2542	ENSG00000137700	-1	SLC37A4
19	17292131	17310236	protein_coding	ABHD8	HGNC:23759	79575	ENSG00000127220	-1	ABHD8
6	26160765	26172802	lncRNA	H2BC6-AS1	HGNC:56682	NA	ENSG00000283064	-1	H2BC6-AS1
6	26025802	26027283	protein_coding	H4C2	HGNC:4789	8366	ENSG00000278705	-1	H4C2
16	8738393	8740691	lncRNA			NA	ENSG00000300157	-1	
1	204396492	204411887	protein_coding	PPP1R15B	HGNC:14951	84919	ENSG00000158615	-1	PPP1R15B
16	88266508	88268110	lncRNA			NA	ENSG00000300166	-1	
16	87984357	87985585	lncRNA			NA	ENSG00000300189	1	
6	41149337	41154347	protein_coding	TREML1	HGNC:20434	340205	ENSG00000161911	-1	TREML1
16	53099296	53099845	lncRNA			NA	ENSG00000300200	-1	
16	88265244	88266061	lncRNA			NA	ENSG00000300207	1	
16	70523297	70523720	lncRNA			NA	ENSG00000300223	1	
16	9661608	9666151	lncRNA			NA	ENSG00000300230	-1	
3	41687868	41688033	scaRNA			NA	ENSG00000252409	-1	
3	41766615	41766919	misc_RNA	RN7SKP58	HGNC:45782	NA	ENSG00000222942	-1	RN7SKP58
16	87953835	87954082	lncRNA			NA	ENSG00000300232	-1	
3	41859350	41859594	processed_pseudogene	ATP6V0E1P2	HGNC:41936	NA	ENSG00000223513	-1	ATP6V0E1P2
16	85488384	85492859	lncRNA			NA	ENSG00000300263	-1	
3	41868998	41869095	misc_RNA			NA	ENSG00000251986	-1	Y_RNA
3	41899111	41899253	snoRNA			NA	ENSG00000212145	-1	U8
16	20074034	20077038	lncRNA			NA	ENSG00000300264	1	
1	53441268	53441346	processed_pseudogene			NA	ENSG00000288527	-1	
3	41955445	41955763	processed_pseudogene	RPL36P20	HGNC:44564	NA	ENSG00000234270	1	RPL36P20
5	87153113	87153489	lncRNA			NA	ENSG00000297568	1	
3	41977008	41978034	processed_pseudogene	GEMIN2P2	HGNC:49562	NA	ENSG00000235339	1	GEMIN2P2
16	11629698	11633805	lncRNA			NA	ENSG00000300271	1	
1	53459399	53467488	protein_coding	DMRTB1	HGNC:13913	63948	ENSG00000143006	1	DMRTB1
5	14883541	14893372	lncRNA			105374661	ENSG00000297585	1	
3	42051181	42051694	processed_pseudogene	RPL7AP83	HGNC:56412	NA	ENSG00000229339	-1	RPL7AP83
16	11624883	11626134	lncRNA			NA	ENSG00000300288	1	
5	18400156	18419142	lncRNA			NA	ENSG00000297632	1	
3	42145646	42146371	processed_pseudogene	TPMTP2	HGNC:44565	NA	ENSG00000234562	-1	TPMTP2
16	11560948	11561695	lncRNA			NA	ENSG00000300304	1	
3	42221840	42221965	snRNA	RNU4-78P	HGNC:47014	NA	ENSG00000222872	1	RNU4-78P
16	66651198	66662898	lncRNA			NA	ENSG00000300311	1	
3	42257825	42266185	protein_coding	CCK	HGNC:1569	885	ENSG00000187094	-1	CCK
5	18401869	18408984	lncRNA			NA	ENSG00000297643	-1	
16	70137655	70173505	lncRNA			NA	ENSG00000247228	-1	
5	58503848	58543690	lncRNA			NA	ENSG00000297661	1	
5	55233050	55295578	lncRNA	CCNO-DT	HGNC:55543	121009647	ENSG00000251307	1	CCNO-DT
4	109346326	109347459	transcribed_processed_pseudogene	RBMXP4	HGNC:34028	NA	ENSG00000249465	-1	RBMXP4
19	17292609	17306843	protein_coding	MRPL34	HGNC:14488	64981	ENSG00000130312	1	MRPL34
4	109346134	109434572	lncRNA	SEC24B-AS1	HGNC:44003	100533182	ENSG00000247950	-1	SEC24B-AS1
1	53506237	53739164	protein_coding	GLIS1	HGNC:29525	148979	ENSG00000174332	-1	GLIS1
16	25066891	25088618	lncRNA	LINC02175	HGNC:27550	283887	ENSG00000262155	1	LINC02175
7	2876246	2892896	lncRNA			NA	ENSG00000296378	1	
7	20121053	20153542	lncRNA	MACC1-AS1	HGNC:41257	100874041	ENSG00000228598	1	MACC1-AS1
5	1155243	1156719	lncRNA			NA	ENSG00000297662	1	
6	41158506	41163186	protein_coding	TREM2	HGNC:17761	54209	ENSG00000095970	-1	TREM2
5	124059664	124438655	lncRNA	LINC01170	HGNC:49542	NA	ENSG00000253807	-1	LINC01170
19	17296196	17296695	lncRNA			NA	ENSG00000269815	-1	
19	17309518	17323298	protein_coding	DDA1	HGNC:28360	79016	ENSG00000130311	1	DDA1
7	20218059	20219307	lncRNA			NA	ENSG00000296409	-1	
3	42321005	42322695	processed_pseudogene	SALL4P6	HGNC:39823	NA	ENSG00000231280	1	SALL4P6
7	75919611	75924243	lncRNA			NA	ENSG00000296452	1	
3	42340588	42342367	processed_pseudogene	EIF4BP4	HGNC:37937	NA	ENSG00000229572	1	EIF4BP4
7	46969644	47027497	lncRNA			NA	ENSG00000223829	1	
3	42397083	42410610	protein_coding	LYZL4	HGNC:28387	131375	ENSG00000157093	-1	LYZL4
1	53688749	53688812	snRNA	RNU7-95P	HGNC:45629	NA	ENSG00000239007	-1	RNU7-95P
16	15504366	15521730	lncRNA			105371102	ENSG00000300371	-1	
1	53765478	53838463	protein_coding	NDC1	HGNC:25525	55706	ENSG00000058804	-1	NDC1
6	41189749	41201149	protein_coding	TREML2	HGNC:21092	79865	ENSG00000112195	-1	TREML2
16	47963518	47971696	lncRNA	LINC02134	HGNC:52994	NA	ENSG00000260450	1	LINC02134
6	41209634	41217947	transcribed_unprocessed_pseudogene	TREML3P	HGNC:30806	NA	ENSG00000184106	-1	TREML3P
7	47073871	47079202	lncRNA			NA	ENSG00000296537	1	
6	41228339	41238882	protein_coding	TREML4	HGNC:30807	285852	ENSG00000188056	1	TREML4
7	76292029	76302665	lncRNA			NA	ENSG00000296557	1	
3	95916726	95919552	lncRNA			NA	ENSG00000286516	1	
3	96244732	96245335	processed_pseudogene			NA	ENSG00000271671	-1	
7	149852788	149856090	lncRNA			NA	ENSG00000296589	-1	
5	17990468	17992312	lncRNA			NA	ENSG00000297699	1	
19	17323223	17334855	protein_coding	ANO8	HGNC:29329	57719	ENSG00000074855	-1	ANO8
16	47966008	48065773	lncRNA			NA	ENSG00000288026	-1	
3	96349554	96350939	processed_pseudogene	HNRNPKP4	HGNC:42377	NA	ENSG00000243547	1	HNRNPKP4
7	76291579	76292270	lncRNA			NA	ENSG00000296594	-1	
5	55600152	55601133	lncRNA			NA	ENSG00000297706	-1	
3	96359964	96360039	miRNA	MIR8060	HGNC:50180	102465864	ENSG00000278103	1	MIR8060
7	45092274	45093279	lncRNA			NA	ENSG00000296596	1	
3	96566357	96567103	processed_pseudogene	RBBP4P7	HGNC:56458	NA	ENSG00000241815	1	RBBP4P7
5	124204470	124220391	lncRNA			NA	ENSG00000297714	1	
3	96608814	96608917	snRNA	RNU6-1094P	HGNC:48057	NA	ENSG00000199286	-1	RNU6-1094P
7	76549360	76689386	lncRNA	LINC03009	HGNC:56134	100133091	ENSG00000290873	1	LINC03009
5	141808734	141821580	lncRNA			NA	ENSG00000297721	-1	
3	96619304	96619831	processed_pseudogene	RPL18AP8	HGNC:36984	NA	ENSG00000218754	1	RPL18AP8
3	96753185	96754671	processed_pseudogene	RCC2P5	HGNC:42381	NA	ENSG00000241018	1	RCC2P5
5	38132085	38135135	lncRNA			NA	ENSG00000297731	-1	
3	96776945	96777683	processed_pseudogene	CDV3P1	HGNC:42387	NA	ENSG00000176243	1	CDV3P1
5	124402552	124410068	lncRNA			105379155	ENSG00000297736	1	
5	33418737	33441230	lncRNA	TARS1-DT	HGNC:55565	NA	ENSG00000249572	-1	TARS1-DT
16	25085168	25111584	lncRNA	LCMT1-AS1	HGNC:51177	NA	ENSG00000260448	-1	LCMT1-AS1
3	96814581	97761532	protein_coding	EPHA6	HGNC:19296	285220	ENSG00000080224	1	EPHA6
5	124257594	124264345	lncRNA			NA	ENSG00000297759	1	
16	48053553	48055123	lncRNA			NA	ENSG00000300429	1	
5	36665895	36725218	lncRNA	SLC1A3-AS1	HGNC:56374	107986412	ENSG00000250155	-1	SLC1A3-AS1
16	25106563	25107162	lncRNA			NA	ENSG00000275494	-1	
6	41239520	41239626	rRNA_pseudogene	RNA5SP207	HGNC:43107	NA	ENSG00000212176	-1	RNA5SP207
6	41247369	41249649	unprocessed_pseudogene	TREML5P	HGNC:30808	NA	ENSG00000225690	1	TREML5P
16	48047252	48048218	lncRNA			NA	ENSG00000300445	1	
6	41250851	41251097	processed_pseudogene			NA	ENSG00000274256	1	
16	24433535	24476743	lncRNA			NA	ENSG00000300455	1	
7	8351711	8428871	lncRNA			NA	ENSG00000296655	1	
6	41252696	41252858	processed_pseudogene			NA	ENSG00000278745	1	
16	87582047	87584997	lncRNA			124903749	ENSG00000300469	1	
6	41267100	41286682	protein_coding	TREM1	HGNC:17760	54210	ENSG00000124731	-1	TREM1
16	24465805	24495184	lncRNA			NA	ENSG00000260072	-1	
16	87581800	87582402	lncRNA			NA	ENSG00000300480	-1	
5	10149895	10157656	lncRNA			NA	ENSG00000297770	1	
16	29709156	29716490	lncRNA			NA	ENSG00000289181	1	
5	122114598	122154856	lncRNA			NA	ENSG00000247311	-1	
7	115789729	115791348	lncRNA			NA	ENSG00000243345	1	
16	17405509	17408073	lncRNA			NA	ENSG00000286849	1	
7	4434093	4636124	lncRNA			NA	ENSG00000296681	1	
16	14374162	14380820	lncRNA			NA	ENSG00000300554	1	
5	36581595	36606928	lncRNA			NA	ENSG00000297790	-1	
16	89004384	89008308	lncRNA			NA	ENSG00000300644	1	
16	85470785	85471865	lncRNA			NA	ENSG00000300701	-1	
16	46757152	46757548	lncRNA			NA	ENSG00000300741	-1	
16	85146661	85168995	lncRNA			105371382	ENSG00000300780	-1	
16	2112275	2113561	lncRNA			NA	ENSG00000261240	1	
6	41269875	41270239	unprocessed_pseudogene			NA	ENSG00000218809	-1	
6	41302466	41302572	snRNA	RNU6-643P	HGNC:47606	NA	ENSG00000206745	-1	RNU6-643P
6	41308166	41308565	processed_pseudogene	RPL32P15	HGNC:36119	NA	ENSG00000213461	-1	RPL32P15
16	85151948	85154799	lncRNA			NA	ENSG00000300823	1	
6	26195164	26197286	protein_coding	H3C4	HGNC:4767	8351	ENSG00000197409	-1	H3C4
5	103607269	103919900	lncRNA			NA	ENSG00000297797	1	
17	46511508	46556910	protein_coding	LRRC37A2	HGNC:32404	9884	ENSG00000238083	1	LRRC37A2
17	46511508	46556910	protein_coding	LRRC37A2	HGNC:32404	474170	ENSG00000238083	1	LRRC37A2
16	19062144	19089487	lncRNA	COQ7-DT	HGNC:55362	102723385	ENSG00000261465	-1	COQ7-DT
6	26054760	26056470	protein_coding	H1-2	HGNC:4716	3006	ENSG00000187837	-1	H1-2
1	53771018	53771153	snoRNA			124900439	ENSG00000201003	-1	
1	53841547	53841832	processed_pseudogene			NA	ENSG00000229687	1	
6	158921271	158922150	processed_pseudogene			NA	ENSG00000213076	-1	
6	158926466	158926571	snRNA	RNU6-293P	HGNC:47256	NA	ENSG00000223191	-1	RNU6-293P
6	158970084	159000202	protein_coding	RSPH3	HGNC:21054	83861	ENSG00000130363	-1	RSPH3
19	17334920	17342731	protein_coding	GTPBP3	HGNC:14880	84705	ENSG00000130299	1	GTPBP3
5	107669628	107672234	lncRNA			NA	ENSG00000297808	1	
5	133160438	133224413	lncRNA			NA	ENSG00000248245	1	
7	7477306	7477796	lncRNA			NA	ENSG00000296684	-1	
4	115628812	115629707	transcribed_processed_pseudogene	RPF2P2	HGNC:44015	NA	ENSG00000250693	1	RPF2P2
7	98267224	98282102	lncRNA			NA	ENSG00000296691	-1	
6	35990253	35991374	lncRNA			NA	ENSG00000293345	-1	
4	115628260	115629724	lncRNA			NA	ENSG00000307587	1	
1	240767636	241357374	protein_coding	RGS7	HGNC:10003	6000	ENSG00000182901	-1	RGS7
5	36696273	36700194	lncRNA			NA	ENSG00000297819	1	
6	15994944	15999797	lncRNA	LINC02543	HGNC:53577	NA	ENSG00000232947	1	LINC02543
7	4433868	4436598	lncRNA			NA	ENSG00000296704	-1	
4	69027831	69044578	transcribed_unprocessed_pseudogene	UGT2B26P	HGNC:12550	NA	ENSG00000250919	1	UGT2B26P
6	16041381	16041614	processed_pseudogene			NA	ENSG00000274212	-1	
7	98270424	98276826	lncRNA			NA	ENSG00000296709	1	
6	16107622	16108593	processed_pseudogene	MDH1P2	HGNC:54969	NA	ENSG00000217585	1	MDH1P2
7	4495077	4496353	lncRNA			NA	ENSG00000296724	-1	
6	16129086	16151367	protein_coding	MYLIP	HGNC:21155	29116	ENSG00000007944	1	MYLIP
5	103880129	103891433	lncRNA			101930276	ENSG00000283462	-1	
7	151408943	151414243	lncRNA	WDR86-AS1	HGNC:41186	NA	ENSG00000243836	1	WDR86-AS1
16	62343957	62351027	lncRNA			NA	ENSG00000300855	1	
16	85924984	85948954	lncRNA			NA	ENSG00000285163	1	
4	69035180	69045073	lncRNA			NA	ENSG00000305293	1	
4	49502145	49506022	transcribed_unprocessed_pseudogene	ANKRD20A17P	HGNC:43608	NA	ENSG00000251056	-1	ANKRD20A17P
16	59289456	59291317	lncRNA			NA	ENSG00000300932	1	
4	49502990	49540804	lncRNA			NA	ENSG00000294922	-1	
16	10690831	10692973	lncRNA			105371079	ENSG00000263279	1	
5	107668636	107670378	lncRNA			NA	ENSG00000297832	-1	
16	994556	998094	lncRNA			NA	ENSG00000260496	-1	
17	28553383	28571794	protein_coding	PIGS	HGNC:14937	94005	ENSG00000087111	-1	PIGS
5	180824604	180861858	lncRNA	HEIH	HGNC:45049	643836	ENSG00000278970	-1	HEIH
5	180824604	180861858	lncRNA	HEIH	HGNC:45049	100859930	ENSG00000278970	-1	HEIH
4	184254509	184255330	transcribed_processed_pseudogene	RPL6P16	HGNC:35674	NA	ENSG00000240159	1	RPL6P16
4	184253796	184255378	lncRNA			NA	ENSG00000295700	1	
16	66517112	66517816	lncRNA			NA	ENSG00000301015	1	
4	170099818	170100104	transcribed_processed_pseudogene	APOBEC3AP1	HGNC:43835	NA	ENSG00000248822	1	APOBEC3AP1
16	10585982	10619532	lncRNA			NA	ENSG00000301034	-1	
4	170084828	170107224	lncRNA			NA	ENSG00000296173	1	
16	51835265	51872618	lncRNA			NA	ENSG00000301048	-1	
6	16141556	16141624	miRNA	MIR4639	HGNC:41645	100616269	ENSG00000263712	1	MIR4639
6	16160926	16161411	processed_pseudogene	PERPP3	HGNC:56913	NA	ENSG00000218073	1	PERPP3
16	10580126	10586644	lncRNA			NA	ENSG00000301053	1	
4	160818422	160818869	transcribed_processed_pseudogene	RPS14P7	HGNC:36961	NA	ENSG00000242635	1	RPS14P7
6	16163377	16163762	processed_pseudogene			NA	ENSG00000217078	-1	
16	13813882	13817708	lncRNA			NA	ENSG00000301064	-1	
4	160808622	160818989	lncRNA			NA	ENSG00000298342	1	
6	16171606	16172031	processed_pseudogene	MRPL42P2	HGNC:29711	NA	ENSG00000216364	1	MRPL42P2
6	16205014	16205120	snRNA	RNU6-1114P	HGNC:48077	NA	ENSG00000251831	1	RNU6-1114P
16	69522975	69524635	lncRNA			NA	ENSG00000301124	1	
4	158182825	158183393	transcribed_processed_pseudogene	NUDT19P5	HGNC:43589	NA	ENSG00000251073	1	NUDT19P5
5	30197989	30205018	lncRNA			124901179	ENSG00000297849	1	
3	97481177	97481506	processed_pseudogene	TPTE2P7	HGNC:56459	NA	ENSG00000251172	-1	TPTE2P7
6	36027752	36122511	protein_coding	MAPK14	HGNC:6876	1432	ENSG00000112062	1	MAPK14
4	158182869	158190699	lncRNA			NA	ENSG00000304427	1	
3	97759523	97761532	lncRNA			NA	ENSG00000261292	1	
5	107671229	107672247	lncRNA			NA	ENSG00000297852	-1	
16	32289542	32310555	lncRNA			124907846	ENSG00000293342	-1	
5	36481269	36553266	lncRNA			NA	ENSG00000297854	-1	
3	97822011	97944984	protein_coding	CRYBG3	HGNC:34427	131544	ENSG00000080200	1	CRYBG3
4	183483490	183484185	transcribed_processed_pseudogene	VTI1BP2	HGNC:43728	NA	ENSG00000213434	1	VTI1BP2
4	183466126	183484613	lncRNA			NA	ENSG00000296163	1	
5	180817847	180826497	lncRNA			NA	ENSG00000297867	1	
11	48880111	48885237	unprocessed_pseudogene			NA	ENSG00000255551	1	
4	9153296	9165451	transcribed_unprocessed_pseudogene	FAM86KP	HGNC:44098	NA	ENSG00000163612	1	FAM86KP
11	48881723	48902181	unprocessed_pseudogene	ANKRD33BP2	HGNC:56294	NA	ENSG00000254728	-1	ANKRD33BP2
5	36551260	36553064	lncRNA			NA	ENSG00000297884	-1	
11	48893256	48898703	unprocessed_pseudogene			NA	ENSG00000254920	1	
5	180830326	180839742	lncRNA	LINC00847	HGNC:45050	729678	ENSG00000245060	1	LINC00847
11	48907103	48908946	unprocessed_pseudogene			NA	ENSG00000255527	1	
4	9153240	9159671	lncRNA			NA	ENSG00000305501	1	
11	48945694	48951895	unprocessed_pseudogene	TRIM51CP	HGNC:43968	NA	ENSG00000249910	1	TRIM51CP
16	78608473	78682746	lncRNA			105371354	ENSG00000288821	1	
4	9384017	9388983	transcribed_unprocessed_pseudogene			NA	ENSG00000219492	-1	
16	4323795	4328522	lncRNA	GLIS2-AS1	HGNC:51381	NA	ENSG00000262686	-1	GLIS2-AS1
11	48959928	48961810	unprocessed_pseudogene			NA	ENSG00000254517	1	
4	9383474	9393806	lncRNA			NA	ENSG00000301468	-1	
11	49027501	49038451	protein_coding	TRIM49B	HGNC:42955	283116	ENSG00000182053	1	TRIM49B
4	76886029	76886370	transcribed_processed_pseudogene			NA	ENSG00000270244	-1	
4	76885528	76887190	lncRNA			NA	ENSG00000294207	-1	
11	49048271	49050159	processed_pseudogene	ANKRD33BP3	HGNC:56295	NA	ENSG00000288434	-1	ANKRD33BP3
11	49053714	49059112	protein_coding	TRIM64C	HGNC:37148	646754	ENSG00000214891	-1	TRIM64C
3	97941818	97972457	protein_coding	RIOX2	HGNC:19441	84864	ENSG00000170854	-1	RIOX2
16	7693420	7817270	lncRNA			NA	ENSG00000301273	-1	
4	8981436	8982360	transcribed_unprocessed_pseudogene	OR7E111FP	HGNC:55115	NA	ENSG00000250804	1	OR7E111FP
4	8975044	8981959	lncRNA			NA	ENSG00000295825	1	
16	7432652	7442350	lncRNA			NA	ENSG00000301289	-1	
16	31325661	31352586	lncRNA			NA	ENSG00000289930	-1	
11	49067610	49069301	unprocessed_pseudogene			NA	ENSG00000276637	1	
4	9000841	9001058	transcribed_unprocessed_pseudogene			NA	ENSG00000284636	1	
11	49070752	49071000	processed_pseudogene			NA	ENSG00000254801	-1	
4	9000668	9092530	lncRNA			NA	ENSG00000287972	1	
11	49081907	49083097	processed_pseudogene	UBTFL7	HGNC:35404	NA	ENSG00000229361	1	UBTFL7
11	65260996	65261748	lncRNA			NA	ENSG00000287821	-1	
11	65261928	65326543	protein_coding			NA	ENSG00000285816	1	
16	1288126	1288898	lncRNA			NA	ENSG00000301302	1	
16	7612680	7615540	lncRNA			NA	ENSG00000301309	-1	
16	31352205	31352645	lncRNA			NA	ENSG00000301315	1	
11	65314866	65322417	protein_coding	CDC42EP2	HGNC:16263	10435	ENSG00000149798	1	CDC42EP2
16	1102971	1117928	lncRNA			NA	ENSG00000260532	1	
4	9020857	9021161	transcribed_processed_pseudogene			NA	ENSG00000271057	-1	
4	9016552	9381426	lncRNA			105369250	ENSG00000288075	-1	
11	65375192	65383701	protein_coding	SLC25A45	HGNC:27442	283130	ENSG00000162241	-1	SLC25A45
7	4641837	4675233	lncRNA			NA	ENSG00000286874	1	
16	33313918	33316343	lncRNA			NA	ENSG00000301318	-1	
5	180861333	180861543	lncRNA			NA	ENSG00000297921	1	
5	6029739	6030845	lncRNA			NA	ENSG00000259861	1	
16	28802743	28817835	lncRNA			NA	ENSG00000251417	1	
16	26967931	26981308	lncRNA			NA	ENSG00000301457	1	
5	166128498	166155488	lncRNA			NA	ENSG00000254171	1	
16	28514718	28526408	lncRNA			NA	ENSG00000301581	-1	
5	26576145	26686727	lncRNA			NA	ENSG00000298005	1	
16	80065836	80168027	lncRNA			NA	ENSG00000260706	1	
7	155811728	155813100	lncRNA			NA	ENSG00000296779	1	
5	6582135	6613722	lncRNA	LINC01018	HGNC:27394	NA	ENSG00000250056	1	LINC01018
7	101662245	101692114	lncRNA			NA	ENSG00000296796	-1	
16	5598902	5600322	lncRNA			NA	ENSG00000301629	-1	
16	5240679	5241982	lncRNA			NA	ENSG00000301646	1	
7	65041591	65083936	lncRNA			NA	ENSG00000296802	-1	
16	57735455	57736688	lncRNA			NA	ENSG00000288753	-1	
16	32245050	32254487	lncRNA			NA	ENSG00000260575	-1	
16	21602619	21609120	lncRNA			NA	ENSG00000301756	-1	
16	21630032	21634344	lncRNA			NA	ENSG00000301768	-1	
16	62679249	62684588	lncRNA			NA	ENSG00000301780	1	
3	98064472	98065396	protein_coding	OR5AC1	HGNC:15047	NA	ENSG00000213439	1	OR5AC1
1	149048576	149051273	lncRNA			NA	ENSG00000254539	1	
3	98087173	98088102	protein_coding	OR5AC2	HGNC:15431	81050	ENSG00000196578	1	OR5AC2
16	21627566	21629745	lncRNA			NA	ENSG00000301783	-1	
1	23870515	23913362	protein_coding	CNR2	HGNC:2160	1269	ENSG00000188822	-1	CNR2
3	98282505	98284070	protein_coding	OR5H2	HGNC:14752	79310	ENSG00000197938	1	OR5H2
16	80022511	80034582	lncRNA			NA	ENSG00000301803	-1	
3	98353854	98354819	protein_coding	OR5K4	HGNC:31291	403278	ENSG00000196098	1	OR5K4
16	80024140	80026816	lncRNA			NA	ENSG00000301824	1	
1	23901471	23902737	processed_pseudogene	BTBD6P1	HGNC:51542	NA	ENSG00000229106	-1	BTBD6P1
3	98390666	98391631	protein_coding	OR5K3	HGNC:31290	403277	ENSG00000206536	1	OR5K3
1	23907111	23907885	lncRNA			NA	ENSG00000232557	1	
16	32156009	32160769	lncRNA			NA	ENSG00000301929	1	
1	23929070	23929147	miRNA	MIR378F	HGNC:41686	100616492	ENSG00000264926	1	MIR378F
3	98434034	98434847	processed_pseudogene	UBFD1P1	HGNC:42389	NA	ENSG00000244653	1	UBFD1P1
1	23956839	23963462	protein_coding	PNRC2	HGNC:23158	55629	ENSG00000189266	1	PNRC2
16	31536782	31537801	lncRNA			NA	ENSG00000301942	-1	
16	23014588	23016075	lncRNA			NA	ENSG00000301965	-1	
7	158837919	158856538	lncRNA			124901796	ENSG00000296818	-1	
16	65601060	65601827	lncRNA			NA	ENSG00000260004	-1	
3	10992186	11039247	protein_coding	SLC6A1	HGNC:11042	6529	ENSG00000157103	1	SLC6A1
16	18177624	18212687	lncRNA			NA	ENSG00000302094	-1	
7	158839241	158851161	lncRNA			NA	ENSG00000296837	1	
7	20835326	21023367	lncRNA	LINC01162	HGNC:49528	104355138	ENSG00000232790	1	LINC01162
1	23964347	23980927	protein_coding	SRSF10	HGNC:16713	10772	ENSG00000188529	-1	SRSF10
16	10214784	10263148	lncRNA			NA	ENSG00000285543	-1	
7	30717698	30727310	lncRNA			NA	ENSG00000290103	-1	
16	10181492	10222491	lncRNA			NA	ENSG00000302122	1	
19	17351450	17377342	protein_coding	PLVAP	HGNC:13635	83483	ENSG00000130300	-1	PLVAP
7	75835712	75842937	lncRNA			NA	ENSG00000296847	-1	
7	158867590	158878179	lncRNA			NA	ENSG00000296853	-1	
16	70226668	70246612	lncRNA			NA	ENSG00000291219	-1	
7	20934537	21028814	lncRNA			NA	ENSG00000285592	-1	
7	65837706	65838159	lncRNA			NA	ENSG00000296901	1	
11	65386621	65413525	protein_coding	FRMD8	HGNC:25462	83786	ENSG00000126391	1	FRMD8
7	102425389	102425911	lncRNA			NA	ENSG00000296917	-1	
4	86949669	86950113	transcribed_processed_pseudogene	TECRP1	HGNC:44050	NA	ENSG00000235043	-1	TECRP1
7	64226092	64228076	lncRNA			NA	ENSG00000296936	-1	
4	86949485	86960802	lncRNA			NA	ENSG00000300739	-1	
4	78768499	78768750	transcribed_processed_pseudogene			NA	ENSG00000239793	1	
16	32169984	32188126	lncRNA			NA	ENSG00000290845	-1	
7	155287430	155299042	lncRNA	INSIG1-DT	HGNC:55155	NA	ENSG00000273117	-1	INSIG1-DT
4	78623173	78769640	lncRNA	LINC01094	HGNC:49219	101928893	ENSG00000251442	1	LINC01094
19	17360932	17362753	lncRNA			NA	ENSG00000269350	1	
16	48206847	48213885	lncRNA			NA	ENSG00000302161	1	
19	17387196	17394196	protein_coding	CCDC194	HGNC:53438	110806280	ENSG00000269720	-1	CCDC194
16	10743296	10744120	lncRNA			NA	ENSG00000289073	-1	
16	13930675	13935635	lncRNA			NA	ENSG00000262732	-1	
19	17405722	17433724	protein_coding	MVB12A	HGNC:25153	93343	ENSG00000141971	1	MVB12A
16	89017902	89018761	lncRNA			NA	ENSG00000302266	-1	
5	100903392	100905146	lncRNA			NA	ENSG00000289912	1	
16	51061674	51095952	lncRNA			NA	ENSG00000287718	-1	
5	138744423	138753614	lncRNA	CTNNA1-AS1	HGNC:55535	105379194	ENSG00000253404	-1	CTNNA1-AS1
7	155286525	155288514	lncRNA			NA	ENSG00000296997	1	
16	1064081	1078731	lncRNA	SSTR5-AS1	HGNC:26502	146336	ENSG00000261713	-1	SSTR5-AS1
5	100903731	100904698	lncRNA			NA	ENSG00000298054	-1	
7	23891700	23897411	lncRNA			NA	ENSG00000227930	-1	
7	101804273	101805787	lncRNA			NA	ENSG00000297018	1	
7	30243751	30286169	lncRNA			105375218	ENSG00000297045	-1	
5	52208461	52235423	lncRNA			NA	ENSG00000298061	-1	
